Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
9411-TPQQV,Female,-0.9260000911931916,No,0.0,Santa Barbara,-0.20309346080834678,-0.7255478906092879,0.013808689073763335,-0.6786996571864785,0.31023366511767114,Offer B,No,0.01803606028197596,No,Yes,DSL,0.44872113171947803,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,-0.833519714029658,-0.28991660505685635,-0.019496955958080344,0.0,0.0,-0.899567221540124,-0.26855660445957674,0.677557161790749,-0.214217897152195,-0.326610557238493
9412-ARGBX,Female,0.029271555040876,No,0.0,Downey,-1.7478230083147344,-0.9140527449211302,0.755733523561874,-0.6786996571864785,0.6362278021447146,Offer B,Yes,0.30333730891334776,No,Yes,Fiber Optic,0.5321427062813058,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,0.8347040273488249,1.0224770685514053,1.0359254300922491,0.0,0.0,0.8220886251813032,1.0526665614933048,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9412-GHEEC,Male,0.5069073781579098,No,0.0,Murrieta,-0.4971737721537051,-1.0598101138017622,1.2113110628786738,-0.6786996571864785,0.31023366511767114,Offer B,Yes,0.7509268002726948,Yes,Yes,Fiber Optic,-1.219710359517077,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,-0.833519714029658,1.320529844242659,0.8170874056144372,0.0,0.0,0.8284996659104621,0.8812278051478971,-1.599177137108223,-0.214217897152195,-0.326610557238493
9415-DPEWS,Female,0.029271555040876,No,0.0,Carmichael,1.142889502656947,0.9837649958011947,-0.72940056995395,-0.6786996571864785,-0.5862502117066983,Offer B,Yes,-0.9468008896350274,Yes,Yes,Fiber Optic,0.031613258910339226,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.7933289668102802,-0.2829057416221371,0.0,0.0,-0.6226539736817902,-0.4074072510320994,-1.599177137108223,-0.214217897152195,0.5158939555062414
9415-TPKRV,Female,0.9248387233853144,Yes,0.0,Dos Rios,1.0464785580950071,1.441453884451327,-1.6720344941704757,-0.30287752607834356,-0.9937428829905026,Offer E,Yes,-0.9660679869451979,Yes,Yes,DSL,1.86688789927055,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-0.25145818238701706,-0.8091496298854772,0.0,0.0,-0.7790202284357858,-0.8691059179923943,0.677557161790749,-0.214217897152195,-0.326610557238493
9415-ZNBSX,Female,-0.9857045690828209,Yes,0.0,Cool,1.146121154429973,1.0868510310444797,-0.5650081547031797,0.4487667361379262,1.532711678969084,Offer B,Yes,0.5775229244811599,Yes,Yes,DSL,1.86688789927055,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.8141606124231099,1.770835500800302,0.0,0.0,1.9256618634233555,1.9521871471747652,0.677557161790749,-0.214217897152195,-0.326610557238493
9418-RUKPH,Female,-1.2245224806413377,Yes,0.0,Newark,0.5784276596350871,0.5292866343750364,-1.0563490493609353,1.952055260570466,0.2287351308609103,Offer C,Yes,1.812099236740551,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.3988011253705523,-0.6725248015363534,0.0,0.0,1.4028220645642895,-0.13301858152684543,0.677557161790749,-0.214217897152195,-0.326610557238493
9419-IPPBE,Female,-1.5230448700894839,Yes,0.0,Solana Beach,-0.7600147830264795,-1.2944354109248324,1.1572612527806647,0.8245888672460612,0.7584756035298559,Offer B,Yes,-0.4110273759714381,Yes,Yes,Fiber Optic,1.86688789927055,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,0.8510166008150393,1.0037109195318936,0.0,0.0,0.3327368004340186,0.8863295250994748,0.677557161790749,-0.214217897152195,-0.326610557238493
9420-LOJKX,Female,-0.7468866575243039,No,0.0,Los Angeles,-1.844772561505512,-0.921993594744343,0.6881663869033471,-0.6786996571864785,-0.7084980130918396,Offer B,Yes,-1.5922486495257415,No,Yes,Fiber Optic,-0.21865146477514405,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,0.8347040273488249,1.1378523365609228,-0.3768573758454202,0.0,0.0,-0.8274430133370853,-0.5407368582049698,-1.599177137108223,-0.214217897152195,0.5158939555062414
9424-CMPOG,Male,0.38749842237865134,Yes,0.0,Bakersfield,-0.09644895229849158,-0.37158098569368714,0.36873459942611925,2.1399663261245334,-0.9529936158621222,Offer E,Yes,-1.6871020516681199,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,No,2.5029277687273073,-1.410018165315922,-0.919208519388938,0.0,0.0,-0.8702804218455568,-0.9825178513817087,0.677557161790749,-0.214217897152195,-0.326610557238493
9426-SXNHE,Female,-1.4036359143102255,No,0.0,Orleans,1.114881853957389,2.054504989513624,-1.759422246447405,-0.6786996571864785,-1.2382384857607853,Offer B,Yes,-1.521108597918958,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,-1.4372595480403914,-0.9828652748455308,0.0,0.0,-0.8876193729085095,-1.037913444801132,-0.46080998765873704,-0.214217897152195,-0.326610557238493
9430-FRQOC,Female,-0.8065911354139331,No,0.0,San Diego,-0.7373932206152981,-1.3660209325891541,1.1870643583607392,-0.6786996571864785,-1.1567399515040244,Offer B,Yes,0.5197216325506482,Yes,Yes,Fiber Optic,-1.636818232326216,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,2.5029277687273073,0.753268109862531,-0.8556400228653874,0.0,0.0,-0.7419139017912594,-0.8952400025936601,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9430-NKQLY,Male,0.14868051082013445,Yes,0.0,Arcadia,-1.3357874072539302,-0.8344842469093315,0.8015917037899148,1.952055260570466,1.614210213225845,Offer A,Yes,0.1840295140311377,Yes,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Two Year,Yes,0.8347040273488249,-1.2337503947458257,-0.21604959984276934,0.0,0.0,1.542165063442753,0.2521787464609248,0.677557161790749,-0.214217897152195,-0.326610557238493
9432-RUVSL,Female,-0.2095463565176409,No,0.0,Kirkwood,1.1633566305527778,0.9859365371143074,-0.11998638482272707,-0.6786996571864785,0.6362278021447146,Offer B,Yes,-0.47475700553584843,No,Yes,Fiber Optic,-0.1352298902133163,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,1.2468178674588006,1.157899275556389,0.0,0.0,0.21012564648885265,0.9731356395084392,0.677557161790749,-0.214217897152195,-0.326610557238493
9432-VOFYX,Male,-1.2245224806413377,No,0.0,Delano,-0.14600094615155562,-0.17223705770201403,0.25391159468674446,-0.6786996571864785,-0.6269994788350788,Offer D,Yes,0.773158066399815,No,Yes,Fiber Optic,1.86688789927055,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.2308745352638824,-0.4736774253925706,0.0,0.0,-0.15894631185114175,-0.42501866785124354,0.677557161790749,-0.214217897152195,-0.326610557238493
9435-JMLSX,Male,-0.4483642680761578,Yes,0.0,Monte Rio,1.0642526428466497,0.9209482721869116,-1.5127454267289884,1.952055260570466,1.5734609460974645,Offer A,Yes,-1.4773871078689553,No,Yes,Cable,-1.3865535086407326,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.7212194243043317,1.661703330093783,0.0,0.0,-0.4245552435752956,1.189413622167985,0.677557161790749,-0.214217897152195,-0.326610557238493
9436-ZBZCT,Male,-0.3886597901865286,No,0.0,Inglewood,-1.7144292733267998,-0.9159131980550838,0.6610328604801959,-0.6786996571864785,-0.74924728022022,Offer D,Yes,0.23738455273622536,Yes,Yes,Cable,0.3652995571576503,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.8446068637033993,-0.4862984528175865,0.0,0.0,-0.4125466843307155,-0.5079949979677909,-1.599177137108223,-1.7169436438084795,-0.6074453948200712
9441-QHEVC,Male,0.8651342454956852,No,0.0,San Diego,-0.7255438307808698,-1.4257150275925845,1.2575094972402527,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,1.3911872647337478,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-1.4260425080950216,-0.9978913581959432,0.0,0.0,-0.8458747554334173,-1.0377981319529113,-0.46080998765873704,-0.214217897152195,-0.326610557238493
9442-JTWDL,Female,0.32779394448902216,No,0.0,Heber,-0.666296881608728,-1.4043005760722842,1.9754239019089042,-0.6786996571864785,-0.8714950816053614,Offer B,Yes,0.10399695597350622,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.3955962568147322,-0.901424344380961,0.0,0.0,-0.5409496307527921,-0.8736590283327405,0.677557161790749,-0.214217897152195,-0.326610557238493
9443-JUBUO,Male,-1.343931436420596,Yes,0.0,Hoopa,1.1094957676690125,2.0116153270630375,-1.8327105730049182,2.1399663261245334,1.614210213225845,Offer A,No,0.01803606028197596,No,Yes,DSL,1.86688789927055,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,0.8347040273488249,0.05300433041587634,0.9701725249759071,0.0,0.0,-0.899567221540124,0.5330878333837431,0.677557161790749,-0.214217897152195,-0.326610557238493
9444-JTXHZ,Male,0.38749842237865134,Yes,0.0,Tulare,-0.11422303705013412,-0.004854199617043056,0.17706243667161492,-0.30287752607834356,-1.2789877528891658,Offer B,Yes,0.7190619854904896,No,Yes,Fiber Optic,-0.7191809121461106,No,No,Yes,No,No,No,No,No,Month-to-Month,No,-0.833519714029658,0.40393743727815884,-0.9726934328124324,0.0,0.0,-0.8568876606253628,-1.003543227373929,-1.599177137108223,2.791233596160374,1.0775636306693976
9445-SZLCH,Female,-0.4483642680761578,Yes,0.0,Santa Clara,0.8423458877655369,0.46734484626463596,-1.0192460304054909,0.4487667361379262,0.14723659660414945,Offer B,Yes,-0.06940691981802892,Yes,Yes,Fiber Optic,0.3652995571576503,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,1.081767136834074,0.5196327365294021,0.0,0.0,0.17180510758501594,0.4549721145361302,-1.599177137108223,1.2885078495040896,2.20090298099571
9445-ZUEQE,Male,-0.8065911354139331,Yes,0.0,Buena Park,-1.5431517293564263,-0.9410542267215546,0.8185203913701213,-0.30287752607834356,-0.21950680755127444,Offer C,Yes,1.6838989354074931,Yes,Yes,Fiber Optic,-0.6357593375842828,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,0.8347040273488249,0.6923756073019526,-0.05683048463487576,0.0,0.0,0.6796251007964117,0.15686743591350874,0.677557161790749,-0.214217897152195,-0.326610557238493
9447-YPTBX,Female,-0.9857045690828209,Yes,0.0,Alhambra,-0.9075935473279964,-0.8532767273571098,0.7559489095345453,-0.30287752607834356,0.7177263364014754,Offer B,Yes,0.19662723150317243,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,Yes,-0.833519714029658,-1.4020059939263723,-0.5901350875415815,0.0,0.0,0.8064010027910125,-0.2394208914758417,0.677557161790749,-0.214217897152195,-0.326610557238493
9448-REEVD,Male,-1.5230448700894839,Yes,0.0,Concord,0.556883314481581,0.7357438690258318,-1.0595041753441687,-0.30287752607834356,-1.2789877528891658,Offer B,Yes,0.4915620287896294,No,Yes,DSL,1.86688789927055,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,0.8347040273488249,-0.6055961578051193,-0.9865942147665583,0.0,0.0,-0.8606152922614457,-1.0330947654770049,-1.599177137108223,2.791233596160374,1.0775636306693976
9450-TRJUU,Male,0.32779394448902216,No,0.0,Bakersfield,-0.09698756092732923,-0.3028142955902597,0.4248496082146394,-0.6786996571864785,0.10648732947576901,Offer B,Yes,1.1681335612583117,Yes,Yes,Fiber Optic,-1.3865535086407326,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.6266758019076442,0.2506857028169553,0.0,0.0,0.8517518306762565,0.4328390363352453,0.677557161790749,-0.214217897152195,-0.326610557238493
9451-LPGOO,Male,-1.4633403921998547,No,0.0,Fallbrook,-0.7853293885818492,-1.14830416914138,1.1405428450401498,-0.6786996571864785,-1.034492150118883,Offer E,Yes,0.38262882476674204,Yes,Yes,Fiber Optic,1.86688789927055,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,0.7436535041950714,-0.7325629407382214,0.0,0.0,-0.6393979607376808,-0.7682805567027937,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9451-WLYRI,Female,0.20838498870976369,Yes,0.0,Ranchita,-0.7648622606860184,-1.2079796312590778,1.4948685526712555,1.2004109983541962,0.8399741377866168,Offer B,Yes,1.5408777899896886,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.4276449423729316,-0.5692397851438714,0.0,0.0,2.076127046597102,0.14253369944681638,0.677557161790749,-0.214217897152195,-0.326610557238493
9453-PATOS,Female,-1.343931436420596,Yes,0.0,Gualala,1.0550962961564097,1.0736702897035564,-1.7404469279329449,1.952055260570466,1.614210213225845,Offer A,Yes,-0.363600674900249,No,Yes,Cable,1.5332016010232388,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,0.8347040273488249,0.6891707387461324,1.710025095934316,0.0,0.0,0.8961070045088663,1.6077441752111374,0.677557161790749,-0.214217897152195,-0.326610557238493
9462-MJUAW,Male,0.8054297676060559,No,0.0,Berkeley,0.6581417367030596,0.688723376821258,-1.163474326546976,-0.6786996571864785,-1.1567399515040244,Offer B,Yes,0.37003110729470756,Yes,Yes,Cable,-1.0528672103934216,No,No,No,No,No,No,No,Yes,Month-to-Month,No,0.8347040273488249,-0.4229186501233834,-0.9151486084690029,0.0,0.0,-0.7517247368464876,-0.94518444318811,-1.599177137108223,-0.214217897152195,-0.326610557238493
9465-RWMXL,Male,0.9248387233853144,Yes,0.0,San Diego,-0.7325457429557592,-1.340972258225871,1.209003090774998,-0.30287752607834356,-0.015760471909372287,Offer C,Yes,-0.21316910744007098,Yes,Yes,Fiber Optic,-0.9694456358315938,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.49046888828529706,0.07394718940021087,0.0,0.0,-0.0226145593757681,0.04784437941404456,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9467-ROOLM,Female,0.20838498870976369,No,0.0,Gridley,1.3260164364617488,1.275722062067206,-0.9297123096982997,-0.6786996571864785,-0.3010053418080353,Offer C,Yes,0.3581744320269103,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,Month-to-Month,No,2.5029277687273073,-1.4276449423729316,-0.8027508572399272,0.0,0.0,0.019591458757861998,-0.6342101518383244,0.677557161790749,-0.214217897152195,-0.326610557238493
9469-WEJBT,Male,0.566611856047539,Yes,0.0,Carnelian Bay,1.4294292931985781,1.2273316476986795,-0.1555617416315116,0.8245888672460612,0.18798586373252987,Offer B,Yes,-1.3677128616418308,No,Yes,Fiber Optic,-0.05180831565148853,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,-0.833519714029658,0.8574263379266788,0.5025987624522827,0.0,0.0,-0.5855355049146708,0.27768035756134435,0.677557161790749,-0.214217897152195,-0.326610557238493
9470-RTWDV,Male,0.2680894665993929,Yes,0.0,Tustin,-0.3792184824382592,-0.996013543435677,0.915222194383208,0.07294460502979132,-0.2602560746796549,Offer C,Yes,0.8346645693515132,Yes,Yes,DSL,1.86688789927055,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,0.8347040273488249,0.5898198135157148,-0.08705916920178461,0.0,0.0,0.25934981148129704,-0.013327339402609894,0.677557161790749,-0.214217897152195,-0.326610557238493
9470-XCCEM,Male,-0.32895531229689934,Yes,0.0,Torrance,-1.6061689389304317,-0.9438762987843127,0.6618892982378951,0.8245888672460612,0.10648732947576901,Offer B,Yes,1.677229555569357,Yes,Yes,Fiber Optic,1.86688789927055,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,-0.833519714029658,0.8349922580359396,0.3888771272275759,0.0,0.0,1.1437091684274463,0.646845705317719,0.677557161790749,-0.214217897152195,-0.326610557238493
9470-YFUYI,Male,1.342770068612719,Yes,0.0,Redway,1.1170362884727396,1.5978919474830833,-1.9014511918593577,2.1399663261245334,1.5734609460974645,Offer B,Yes,-1.044618460594355,No,Yes,DSL,0.11503483347216698,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,-0.833519714029658,0.23728427237552235,1.2054929051993253,0.0,0.0,0.07890572762517592,0.973058764276292,0.677557161790749,-0.214217897152195,-0.326610557238493
9473-CBZOP,Female,-0.6871821796346748,No,0.0,Avila Beach,-0.03343174272448623,-0.4094417943106072,-0.4510206989957065,-0.6786996571864785,-0.17875754042289402,Offer B,Yes,0.5634431226006503,Yes,Yes,Cable,-1.303131934078905,Yes,No,Yes,No,No,No,No,Yes,One Year,No,0.8347040273488249,-0.14729995432286933,-0.27622012744420027,0.0,0.0,0.22406480322573627,-0.15843982306638393,0.677557161790749,-0.214217897152195,-0.326610557238493
9474-PHLYD,Female,-1.284226958530967,No,0.0,Sherman Oaks,-1.111187609028629,-0.8305802522859808,0.6148460309662793,-0.6786996571864785,-0.7084980130918396,Offer D,Yes,0.8072460077947322,No,Yes,DSL,1.86688789927055,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,-0.13287804582167956,-0.6123984034014435,0.0,0.0,-0.23770011899001542,-0.557527107771634,-1.599177137108223,1.2885078495040896,3.0434074937404447
9475-NNDGC,Male,0.20838498870976369,Yes,0.0,Etna,1.3685665181399234,2.109460660663147,-1.5095044248730312,2.1399663261245334,1.5734609460974645,Offer B,Yes,0.12696926430486336,Yes,Yes,Fiber Optic,-1.636818232326216,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,1.5881363686536234,2.5034067097827406,0.0,0.0,1.4418711308237124,2.393035154579538,0.677557161790749,-0.214217897152195,-0.326610557238493
9477-LGWQI,Male,-1.1051135248620794,Yes,0.0,Darwin,0.019351902901603726,0.049306738449786135,1.0043441750952322,2.1399663261245334,1.532711678969084,Offer A,Yes,-0.10127173460023434,No,Yes,DSL,1.86688789927055,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,0.5305297452330462,1.4649962330762702,0.0,0.0,1.1471089627535156,1.4859563358465278,0.677557161790749,-0.214217897152195,-0.326610557238493
9479-HYNYL,Female,0.08897603293050522,Yes,0.0,La Jolla,-0.7804819109223103,-1.3544130498415565,1.163429461411717,2.1399663261245334,1.5734609460974645,Offer B,Yes,1.3459836902752707,No,Yes,Cable,0.3652995571576503,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,0.8347040273488249,0.5481565222900557,1.5112880434568359,0.0,0.0,2.5875684278718913,2.0155602930938126,0.677557161790749,-0.214217897152195,-0.326610557238493
9480-BQJEI,Male,-0.6871821796346748,No,0.0,Sacramento,1.2662308786607694,1.010288098513615,-0.856716425301952,-0.6786996571864785,1.2067175419420406,Offer B,Yes,-0.0812635950858262,Yes,Yes,Fiber Optic,-0.5523377630224551,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,-0.833519714029658,0.9199212747651675,1.522938222618389,0.0,0.0,0.9335290263408133,1.4703716296930784,0.677557161790749,-0.214217897152195,-0.326610557238493
9481-IEBZY,Male,1.342770068612719,Yes,0.0,Nuevo,-0.4950193376383545,-0.9599034159519927,1.2321747222052242,1.576233129462331,1.614210213225845,Offer A,Yes,0.35965651643538493,Yes,Yes,Fiber Optic,-0.7191809121461106,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,0.8347040273488249,1.5801241972640736,2.5511768572917606,0.0,0.0,1.7493582433714825,2.5263403014512704,0.677557161790749,-0.214217897152195,-0.326610557238493
9481-SFCQY,Female,-0.14984187862801168,No,0.0,Bass Lake,0.06351781046629124,0.5107485333237574,0.19109594685628725,-0.6786996571864785,-0.74924728022022,Offer D,Yes,1.3852589270998492,No,Yes,DSL,0.11503483347216698,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,-0.12166100587630997,-0.6423181817027052,0.0,0.0,-0.1492326137766584,-0.5557589774322517,0.677557161790749,-0.214217897152195,-0.326610557238493
9481-WHGWY,Female,-0.6871821796346748,Yes,0.0,Pleasanton,0.5935087012425414,0.6025701790172651,-1.0005130211102835,2.1399663261245334,1.532711678969084,Offer A,Yes,1.0436384709464404,No,Yes,DSL,1.86688789927055,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,0.8347040273488249,0.37669605455368915,1.3933299794461098,0.0,0.0,2.460279521197732,1.8071200897845328,0.677557161790749,-0.214217897152195,-0.326610557238493
9483-GCPWE,Male,0.8054297676060559,No,0.0,Earp,-0.6700671420105916,-0.8343129053731522,2.5027217207666785,-0.6786996571864785,-0.9529936158621222,Offer B,Yes,0.14030802398113526,No,No,Fiber Optic,-0.1352298902133163,No,No,No,No,No,No,No,Yes,One Year,No,0.8347040273488249,-1.3939938225368222,-0.9223637762451921,0.0,0.0,-0.6007981530142027,-0.9074631645050423,0.677557161790749,-0.214217897152195,-0.326610557238493
9488-FVZCC,Female,-0.6871821796346748,Yes,0.0,Rialto,-0.5978935857463461,-0.8456412948347872,1.1037508360021349,1.2004109983541962,1.614210213225845,Offer A,Yes,0.5293551812057337,Yes,Yes,DSL,-0.7191809121461106,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,0.5096980996202165,1.4921579197199673,0.0,0.0,1.9495575606865843,1.7383971265737967,0.677557161790749,-0.214217897152195,-0.326610557238493
9488-FYQAU,Female,1.044247679164573,Yes,0.0,Artesia,-1.5000630390494143,-0.9437401977059318,0.7780106533340623,2.1399663261245334,1.247466809070421,Offer B,Yes,-1.0950093304824933,Yes,Yes,Fiber Optic,0.031613258910339226,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,-0.833519714029658,1.463146494976646,2.012753236268615,0.0,0.0,-0.08336159870906826,1.565578110378476,0.677557161790749,-0.214217897152195,-0.326610557238493
9488-HGMJH,Female,1.880110369619382,No,0.0,Indian Wells,-0.6873026181333964,-1.0773894313633683,1.608707930522524,-0.6786996571864785,-1.2789877528891658,Offer E,Yes,-0.05162190691633312,No,Yes,Fiber Optic,-0.05180831565148853,No,No,No,No,No,No,No,No,Month-to-Month,Yes,-0.833519714029658,0.24209157520925245,-0.9749219708717445,0.0,0.0,-0.8695154681221912,-1.0194249514697644,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9489-DEDVP,Female,0.32779394448902216,Yes,0.0,Los Angeles,-1.853928908195752,-0.9092608527864299,0.6798689208226681,2.1399663261245334,1.532711678969084,Offer B,Yes,0.29148063364555044,Yes,Yes,DSL,0.031613258910339226,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,0.8347040273488249,0.1795966383707637,1.1438219757361792,0.0,0.0,1.5975817109576804,1.3892333164905928,0.677557161790749,-0.214217897152195,-0.326610557238493
9489-JMTTN,Female,-0.32895531229689934,Yes,0.0,Hickman,0.989386043438216,0.5705191851837745,-0.4376728032110964,-0.30287752607834356,1.614210213225845,Offer A,Yes,-0.7311576082019644,Yes,Yes,DSL,-0.21865146477514405,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,0.8347040273488249,0.8381971265917594,1.9044153959594743,0.0,0.0,0.4624875224639298,1.6368798881948725,0.677557161790749,-0.214217897152195,-0.326610557238493
9489-UTFKA,Male,1.7607014138401236,Yes,0.0,Travis Afb,0.5649624439141457,0.8378496524545794,-1.0132319341514335,2.1399663261245334,-0.9937428829905026,Offer E,Yes,-0.2257668249121057,No,Yes,DSL,0.031613258910339226,Yes,No,No,No,Yes,No,No,Yes,One Year,No,-0.833519714029658,-0.08640745176229069,-0.7627474958386091,0.0,0.0,-0.6819803846716971,-0.8102299731539496,0.677557161790749,-0.214217897152195,-0.326610557238493
9490-DFPMD,Female,1.9398148475090113,No,0.0,San Diego,-0.7303913084404087,-1.312508499958306,1.1856170017599248,-0.6786996571864785,0.39173219937443204,Offer B,Yes,-1.179488141765549,Yes,Yes,Fiber Optic,-0.4689161884606273,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,-0.833519714029658,0.6747488302449431,0.5564587763412056,0.0,0.0,-0.41356662262853633,0.31740388660896973,-1.599177137108223,-0.214217897152195,-0.045775719656914904
9492-TOKRI,Female,0.5069073781579098,No,0.0,Dinuba,0.07105833127001837,0.13211695351602024,0.17166618250725407,-0.6786996571864785,-0.5862502117066983,Offer B,Yes,-0.874178753619769,Yes,Yes,Fiber Optic,-1.4699750832025604,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,0.8347040273488249,0.8462092979813092,-0.3323086793924356,0.0,0.0,-0.6012352694275545,-0.4403622653220496,-1.599177137108223,-0.214217897152195,-0.326610557238493
9494-BDNNC,Male,-0.6274777017450455,Yes,0.0,Los Angeles,-1.8641624721436674,-0.8714036897341089,0.6082567984619314,-0.30287752607834356,1.3697146104555624,Offer B,Yes,0.028410651141298357,Yes,Yes,Fiber Optic,0.11503483347216698,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,-0.833519714029658,1.0160673314397655,1.7620978664291371,0.0,0.0,1.1703975538870894,1.7279141403719251,0.677557161790749,-0.214217897152195,-0.326610557238493
9494-MRNYX,Male,-1.4633403921998547,No,0.0,Meadow Valley,1.3303253054924502,1.514757277167488,-0.6040830693739042,-0.6786996571864785,-0.9122443487337418,Offer B,Yes,-0.5533074791850053,Yes,Yes,Fiber Optic,0.2818779825958225,No,No,No,No,No,No,No,Yes,Month-to-Month,No,-0.833519714029658,0.36708144888622946,-0.659330091046564,0.0,0.0,-0.6812518573161109,-0.7223371225087246,0.677557161790749,-0.214217897152195,-0.326610557238493
9495-REDIY,Male,0.566611856047539,No,0.0,Calexico,-0.6759918369278057,-1.4204743259494097,2.0078515598369555,-0.6786996571864785,-0.3010053418080353,Offer B,No,0.01803606028197596,No,Yes,DSL,-0.3854946138987996,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,0.8347040273488249,-0.7353933343158267,-0.5780215489815574,0.0,0.0,-0.899567221540124,-0.7207821462221136,0.677557161790749,-0.214217897152195,-0.326610557238493
9495-SKLKD,Male,0.4472029002682806,Yes,0.0,Marysville,1.3007018309063791,1.2142505517901447,-0.8110392806974942,-0.30287752607834356,0.5139800007595733,Offer B,Yes,-0.23243620475024165,Yes,Yes,Fiber Optic,-0.3020730393369718,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,-0.833519714029658,1.0368989770525951,0.9603757834082371,0.0,0.0,0.31944117619456963,0.8481889269683323,0.677557161790749,-0.214217897152195,-0.326610557238493
